zipcode,country,state,state_full,county,latitude-zip,longitude-zip,nearest-airport,latitude-air,longitude-air,distance
12722,US,NY,New York,Sullivan,41.5901,-74.3821,KN82,41.59719848632813,-74.45829772949219,6.385539013670484
12723,US,NY,New York,Sullivan,41.7673,-75.0563,7NY0,41.68339920043945,-75.01629638671875,9.902438028759823
12724,US,NY,New York,Sullivan,41.8368,-74.9466,7NY0,41.68339920043945,-75.01629638671875,18.01038244362824
12725,US,NY,New York,Sullivan,41.9657,-74.5293,6NY7,41.86539840698242,-74.33290100097656,19.70980310709895
12726,US,NY,New York,Sullivan,41.692,-74.9741,7NY0,41.68339920043945,-75.01629638671875,3.6320861929669883
12727,US,NY,New York,Sullivan,41.6548,-74.9827,7NY0,41.68339920043945,-75.01629638671875,4.230880374795562
12729,US,NY,New York,Orange,41.4776,-74.5976,NK79,41.418399810791016,-74.53240203857422,8.535901483214465
12732,US,NY,New York,Sullivan,41.5328,-74.8968,KN37,41.622501373291016,-74.70130157470703,19.076853420846934
12733,US,NY,New York,Sullivan,41.7273,-74.6154,KN37,41.622501373291016,-74.70130157470703,13.66366425428128
12734,US,NY,New York,Sullivan,41.7349,-74.7345,KMSV,41.70159912,-74.79499817,6.23895812962845
12736,US,NY,New York,Sullivan,41.8782,-75.0343,7NY0,41.68339920043945,-75.01629638671875,21.712240711111587
12737,US,NY,New York,Sullivan,41.4858,-74.7995,KN37,41.622501373291016,-74.70130157470703,17.257532765767323
12738,US,NY,New York,Sullivan,41.6545,-74.5833,KN37,41.622501373291016,-74.70130157470703,10.431693160218297
12740,US,NY,New York,Sullivan,41.8807,-74.5127,6NY7,41.86539840698242,-74.33290100097656,14.984015701286998
12741,US,NY,New York,Sullivan,41.8391,-75.0534,7NY0,41.68339920043945,-75.01629638671875,17.584531098047027
12742,US,NY,New York,Sullivan,41.7143,-74.7263,KMSV,41.70159912,-74.79499817,5.87505042022026
12743,US,NY,New York,Sullivan,41.5309,-74.8516,KN37,41.622501373291016,-74.70130157470703,16.125978363107876
12745,US,NY,New York,Sullivan,41.7629,-75.0306,7NY0,41.68339920043945,-75.01629638671875,8.919433871292997
12746,US,NY,New York,Orange,41.4179,-74.631,NK79,41.418399810791016,-74.53240203857422,8.22180278656713
12747,US,NY,New York,Sullivan,41.7356,-74.6743,KMSV,41.70159912,-74.79499817,10.707435675273103
12748,US,NY,New York,Sullivan,41.7784,-74.9196,7NY0,41.68339920043945,-75.01629638671875,13.265594663610973
12749,US,NY,New York,Sullivan,41.6874,-74.8358,KMSV,41.70159912,-74.79499817,3.737607810346765
12750,US,NY,New York,Sullivan,41.7296,-74.9611,7NY0,41.68339920043945,-75.01629638671875,6.88383432452367
12751,US,NY,New York,Sullivan,41.6838,-74.6724,KN37,41.622501373291016,-74.70130157470703,7.226689909786976
12752,US,NY,New York,Sullivan,41.6782,-74.9949,7NY0,41.68339920043945,-75.01629638671875,1.8685915543753409
12754,US,NY,New York,Sullivan,41.7962,-74.7484,KMSV,41.70159912,-74.79499817,11.206973536867453
12758,US,NY,New York,Sullivan,41.8778,-74.827,KMSV,41.70159912,-74.79499817,19.771467543456357
12759,US,NY,New York,Sullivan,41.7789,-74.6614,KMSV,41.70159912,-74.79499817,14.026844184572603
12760,US,NY,New York,Sullivan,41.8644,-75.0942,7NY0,41.68339920043945,-75.01629638671875,21.137791261109758
12762,US,NY,New York,Sullivan,41.681000000000004,-74.8028,KMSV,41.70159912,-74.79499817,2.380364289164282
12763,US,NY,New York,Sullivan,41.6918,-74.5358,KN82,41.59719848632813,-74.45829772949219,12.333975953834864
12764,US,NY,New York,Sullivan,41.5921,-75.0107,7NY0,41.68339920043945,-75.01629638671875,10.16265510320176
12765,US,NY,New York,Sullivan,41.8492,-74.6127,KMSV,41.70159912,-74.79499817,22.313547506100427
12766,US,NY,New York,Sullivan,41.8142,-74.9824,7NY0,41.68339920043945,-75.01629638671875,14.813730137199867
12767,US,NY,New York,Sullivan,41.8448,-75.0071,7NY0,41.68339920043945,-75.01629638671875,17.963151015519482
12768,US,NY,New York,Sullivan,41.8517,-74.7359,KMSV,41.70159912,-74.79499817,17.39503787769459
12769,US,NY,New York,Sullivan,41.6515,-74.4362,KN82,41.59719848632813,-74.45829772949219,6.311242206719322
12770,US,NY,New York,Sullivan,41.4511,-74.84100000000001,KN37,41.622501373291016,-74.70130157470703,22.325815690183813
12771,US,NY,New York,Orange,41.3786,-74.6691,NK79,41.418399810791016,-74.53240203857422,12.230775908229392
12775,US,NY,New York,Sullivan,41.6134,-74.5872,KN37,41.622501373291016,-74.70130157470703,9.538897382919906
12776,US,NY,New York,Sullivan,41.9609,-74.9346,2NK7,42.157901763916016,-75.14790344238281,28.1061088756603
12777,US,NY,New York,Sullivan,41.5691,-74.7241,KN37,41.622501373291016,-74.70130157470703,6.233266480631997
12778,US,NY,New York,Sullivan,41.6615,-74.8178,KMSV,41.70159912,-74.79499817,4.8442547779407965
12779,US,NY,New York,Sullivan,41.7042,-74.6444,KN37,41.622501373291016,-74.70130157470703,10.240616538708593
12780,US,NY,New York,Orange,41.4443,-74.7213,NK79,41.418399810791016,-74.53240203857422,16.009272737101387
12781,US,NY,New York,Sullivan,41.6215,-74.4507,KN82,41.59719848632813,-74.45829772949219,2.775052961855015
12783,US,NY,New York,Sullivan,41.7285,-74.8341,KMSV,41.70159912,-74.79499817,4.413754611224318
12784,US,NY,New York,Sullivan,41.7143,-74.5841,KN37,41.622501373291016,-74.70130157470703,14.105553549349441
12785,US,NY,New York,Sullivan,41.718999999999994,-74.7554,KMSV,41.70159912,-74.79499817,3.8142124285409933
12786,US,NY,New York,Sullivan,41.6485,-74.8654,KMSV,41.70159912,-74.79499817,8.309696459192883
12787,US,NY,New York,Sullivan,41.8002,-74.8286,KMSV,41.70159912,-74.79499817,11.31271892441525
12788,US,NY,New York,Sullivan,41.7708,-74.5928,KMSV,41.70159912,-74.79499817,18.457916246088594
12789,US,NY,New York,Sullivan,41.717,-74.5815,KN37,41.622501373291016,-74.70130157470703,14.471809886610458
12790,US,NY,New York,Sullivan,41.5877,-74.5039,KN82,41.59719848632813,-74.45829772949219,3.9366637585546145
12791,US,NY,New York,Sullivan,41.8032,-74.8888,KMSV,41.70159912,-74.79499817,13.717950402301657
12792,US,NY,New York,Sullivan,41.5226,-74.9329,7NY0,41.68339920043945,-75.01629638671875,19.17757541695257
12801,US,NY,New York,Warren,43.3115,-73.6448,KGFL,43.3412017822,-73.6102981567,4.323947885596363
12803,US,NY,New York,Saratoga,43.2836,-73.6294,US-0631,43.251894,-73.56315500000001,6.41862160009634
12804,US,NY,New York,Warren,43.32899999999999,-73.6818,KGFL,43.3412017822,-73.6102981567,5.939949037710322
12808,US,NY,New York,Warren,43.7165,-73.7825,0NY0,43.70009994506836,-73.98290252685547,16.211076652376377
12809,US,NY,New York,Washington,43.2381,-73.4641,1C3,43.25419998168945,-73.47090148925781,1.8730807701430108
12810,US,NY,New York,Warren,43.4839,-73.8817,0NY0,43.70009994506836,-73.98290252685547,25.384356230167658
12811,US,NY,New York,Warren,43.6148,-74.0249,0NY0,43.70009994506836,-73.98290252685547,10.068691490916988
12812,US,NY,New York,Hamilton,43.8553,-74.4435,0NY0,43.70009994506836,-73.98290252685547,40.80808234596166
12814,US,NY,New York,Warren,43.5766,-73.6714,8NK3,43.409669,-73.532732,21.671836194882978
12815,US,NY,New York,Warren,43.6989,-73.7205,K4B7,43.86259841918945,-73.74259948730469,18.288694140894883
12816,US,NY,New York,Washington,43.0466,-73.3814,1B8,43.05009841918945,-73.36620330810547,1.2946881545556963
12817,US,NY,New York,Warren,43.6451,-73.8066,0NY0,43.70009994506836,-73.98290252685547,15.442137837326026
12819,US,NY,New York,Washington,43.6435,-73.4326,K4B6,43.87730026,-73.4131012,26.044521242555387
12820,US,NY,New York,Warren,43.4718,-73.6393,8NK3,43.409669,-73.532732,11.034403654726228
12821,US,NY,New York,Washington,43.4614,-73.4033,B01,43.42375183105469,-73.26919555664062,11.608018478326555
12822,US,NY,New York,Saratoga,43.2426,-73.8369,7NY8,43.192298889160156,-73.62979888916016,17.689834827416124
12823,US,NY,New York,Washington,43.1837,-73.4268,4NK2,43.145233000000005,-73.41965,4.3164661466438625
12824,US,NY,New York,Warren,43.5156,-73.7001,8NK3,43.409669,-73.532732,17.922277078441734
12827,US,NY,New York,Washington,43.4285,-73.4784,8NK3,43.409669,-73.532732,4.8621555696391265
12828,US,NY,New York,Washington,43.2653,-73.5822,US-0631,43.251894,-73.56315500000001,2.144921144051297
12831,US,NY,New York,Saratoga,43.1803,-73.7053,K30,43.18339920043945,-73.6332015991211,5.856011095897976
12832,US,NY,New York,Washington,43.3776,-73.2978,B01,43.42375183105469,-73.26919555664062,5.628183520130709
12833,US,NY,New York,Saratoga,43.1401,-73.8398,K5B2,43.05130005,-73.86119843,10.025802741262128
12834,US,NY,New York,Washington,43.0947,-73.503,NY63,43.05329895019531,-73.47830200195312,5.0216937091085505
12835,US,NY,New York,Saratoga,43.3173,-73.8482,KGFL,43.3412017822,-73.6102981567,19.42552215403872
12836,US,NY,New York,Warren,43.7463,-73.5282,K4B6,43.87730026,-73.4131012,17.247611109279656
12837,US,NY,New York,Washington,43.5248,-73.2518,B01,43.42375183105469,-73.26919555664062,11.323383581766494
12838,US,NY,New York,Washington,43.3493,-73.4049,14NK,43.34000015258789,-73.47899627685547,6.080388863691318
12839,US,NY,New York,Washington,43.3149,-73.5746,KGFL,43.3412017822,-73.6102981567,4.109895742076516
12841,US,NY,New York,Washington,43.6392,-73.5071,8NK3,43.409669,-73.532732,25.606212061335647
12842,US,NY,New York,Hamilton,43.7606,-74.2766,0NY0,43.70009994506836,-73.98290252685547,24.53861070775115
12843,US,NY,New York,Warren,43.586000000000006,-73.9165,0NY0,43.70009994506836,-73.98290252685547,13.766555992529547
12844,US,NY,New York,Warren,43.4754,-73.6272,8NK3,43.409669,-73.532732,10.563593941964134
12845,US,NY,New York,Warren,43.4167,-73.6975,KGFL,43.3412017822,-73.6102981567,10.961071220821214
12846,US,NY,New York,Warren,43.3165,-73.8228,KGFL,43.3412017822,-73.6102981567,17.406546044753892
12847,US,NY,New York,Hamilton,43.9477,-74.4662,0NY0,43.70009994506836,-73.98290252685547,47.5527268718526
12848,US,NY,New York,Washington,43.1001,-73.5246,B04,43.07509994506836,-73.58290100097656,5.490229243490034
12849,US,NY,New York,Washington,43.4508,-73.3031,B01,43.42375183105469,-73.26919555664062,4.066901869021088
12850,US,NY,New York,Saratoga,43.0975,-74.0167,NY66,43.133399963378906,-74.11620330810547,9.009316126698986
12851,US,NY,New York,Essex,43.7811,-73.9835,0NY0,43.70009994506836,-73.98290252685547,9.006923060542539
12852,US,NY,New York,Essex,43.946000000000005,-74.1299,0NY0,43.70009994506836,-73.98290252685547,29.77754505191042
12853,US,NY,New York,Warren,43.6978,-73.986,0NY0,43.70009994506836,-73.98290252685547,0.35694623059338076
12854,US,NY,New York,Washington,43.4525,-73.34100000000001,B01,43.42375183105469,-73.26919555664062,6.620418099966356
12855,US,NY,New York,Essex,43.9869,-73.7121,K4B7,43.86259841918945,-73.74259948730469,14.035885300396552
12856,US,NY,New York,Warren,43.7237,-74.0873,0NY0,43.70009994506836,-73.98290252685547,8.791657819517487
12857,US,NY,New York,Essex,43.7799,-73.9335,0NY0,43.70009994506836,-73.98290252685547,9.720502060343229
12858,US,NY,New York,Essex,43.8914,-73.645,K4B7,43.86259841918945,-73.74259948730469,8.453020299848568
12859,US,NY,New York,Saratoga,43.1724,-73.8839,K5B2,43.05130005,-73.86119843,13.591208691915856
12860,US,NY,New York,Warren,43.7312,-73.8193,0NY0,43.70009994506836,-73.98290252685547,13.595773060293265
12861,US,NY,New York,Washington,43.756,-73.4123,K4B6,43.87730026,-73.4131012,13.488126697659466
12862,US,NY,New York,Warren,43.6754,-73.9325,0NY0,43.70009994506836,-73.98290252685547,4.895681046613324
12863,US,NY,New York,Saratoga,43.0662,-73.9215,K5B2,43.05130005,-73.86119843,5.171765950321008
12864,US,NY,New York,Hamilton,43.6676,-74.4569,KK09,43.45339965820313,-74.5176010131836,24.315007043462323
12865,US,NY,New York,Washington,43.1828,-73.3327,4NK2,43.145233000000005,-73.41965,8.196451053061395
12866,US,NY,New York,Saratoga,43.0708,-73.7408,K5B2,43.05130005,-73.86119843,10.018851480592538
12870,US,NY,New York,Essex,43.8412,-73.7674,K4B7,43.86259841918945,-73.74259948730469,3.101016007755281
12871,US,NY,New York,Saratoga,43.0878,-73.6007,B04,43.07509994506836,-73.58290100097656,2.0208552831268554
12872,US,NY,New York,Essex,43.8759,-73.7304,K4B7,43.86259841918945,-73.74259948730469,1.7731396698248956
12873,US,NY,New York,Washington,43.1106,-73.3231,1B8,43.05009841918945,-73.36620330810547,7.583778728006371
12874,US,NY,New York,Warren,43.6978,-73.5071,K4B6,43.87730026,-73.4131012,21.338169108719683
12878,US,NY,New York,Warren,43.4214,-73.9495,1F2,43.22510147094727,-74.11489868164062,25.601783618983116
12879,US,NY,New York,Essex,43.9697,-74.1662,0NY0,43.70009994506836,-73.98290252685547,33.38923949767228
12883,US,NY,New York,Essex,43.8463,-73.4426,K4B6,43.87730026,-73.4131012,4.180378448556815
12884,US,NY,New York,Saratoga,43.0884,-73.5917,B04,43.07509994506836,-73.58290100097656,1.6424992521930801
12885,US,NY,New York,Warren,43.5003,-73.792,KGFL,43.3412017822,-73.6102981567,22.98523798692696
12886,US,NY,New York,Warren,43.6313,-73.9364,0NY0,43.70009994506836,-73.98290252685547,8.515684704374857
12887,US,NY,New York,Washington,43.5531,-73.3864,B01,43.42375183105469,-73.26919555664062,17.212462673500372
12901,US,NY,New York,Clinton,44.6927,-73.46600000000001,KPBG,44.6509017944336,-73.46810150146484,4.650718254989215
12903,US,NY,New York,Clinton,44.6854,-73.4474,KPBG,44.6509017944336,-73.46810150146484,4.170750056040715
12910,US,NY,New York,Clinton,44.8816,-73.6408,NY60,44.76250076293945,-73.5593032836914,14.72067480736426
12911,US,NY,New York,Clinton,44.5281,-73.4719,3NK5,44.61669921875,-73.46530151367188,9.865638813111618
12912,US,NY,New York,Clinton,44.4499,-73.6857,1NK6,44.42369842529297,-73.74960327148438,5.850665179765036
12913,US,NY,New York,Essex,44.3985,-74.0829,KSLK,44.38529968261719,-74.2061996459961,9.90633141421488
12914,US,NY,New York,Franklin,44.9479,-74.5947,KMSS,44.93579864501953,-74.84559631347656,19.79294225709553
12915,US,NY,New York,Franklin,44.8578,-74.0335,KMAL,44.85369873046875,-74.32890319824219,23.289429925909456
12916,US,NY,New York,Franklin,44.8282,-74.5223,KMAL,44.85369873046875,-74.32890319824219,15.509664850933182
12917,US,NY,New York,Franklin,44.9177,-74.1731,KMAL,44.85369873046875,-74.32890319824219,14.18853272666476
12918,US,NY,New York,Clinton,44.6862,-73.6702,NY97,44.66669845581055,-73.56620025634766,8.504310736705857
12919,US,NY,New York,Clinton,44.9773,-73.4466,NY60,44.76250076293945,-73.5593032836914,25.48245635180811
12920,US,NY,New York,Franklin,44.9088,-74.0741,KMAL,44.85369873046875,-74.32890319824219,20.989941436967083
12921,US,NY,New York,Clinton,44.8884,-73.4501,NY60,44.76250076293945,-73.5593032836914,16.43640662235395
12922,US,NY,New York,St. Lawrence,44.2867,-74.6759,1E8,44.38759994506836,-75.06629943847656,33.01375602167554
12923,US,NY,New York,Clinton,44.9432,-73.9355,KMAL,44.85369873046875,-74.32890319824219,32.545675415508704
12924,US,NY,New York,Clinton,44.4777,-73.5843,1NK6,44.42369842529297,-73.74960327148438,14.429957356301994
12926,US,NY,New York,Franklin,44.9417,-74.3297,KMAL,44.85369873046875,-74.32890319824219,9.785495980609266
12927,US,NY,New York,St. Lawrence,44.229,-74.8581,1E8,44.38759994506836,-75.06629943847656,24.196238956779524
12928,US,NY,New York,Essex,43.9526,-73.4665,K4B6,43.87730026,-73.4131012,9.40222149502733
12929,US,NY,New York,Clinton,44.72,-73.7192,NY97,44.66669845581055,-73.56620025634766,13.468268203898544
12930,US,NY,New York,Franklin,44.7233,-74.5523,KMAL,44.85369873046875,-74.32890319824219,22.82641365046957
12932,US,NY,New York,Essex,44.2245,-73.6011,1I1,44.22090148925781,-73.79129791259766,15.161407945651437
12933,US,NY,New York,Clinton,44.882,-73.9633,KMAL,44.85369873046875,-74.32890319824219,28.98371779412378
12934,US,NY,New York,Clinton,44.8444,-73.8685,1NY4,44.61750030517578,-73.91100311279297,25.452517981739692
12935,US,NY,New York,Clinton,44.9163,-73.7876,NY60,44.76250076293945,-73.5593032836914,24.829085265085055
12936,US,NY,New York,Essex,44.2807,-73.3731,NY84,44.27920150756836,-73.37870025634766,0.47594829477875555
12937,US,NY,New York,Franklin,44.9731,-74.4929,KMAL,44.85369873046875,-74.32890319824219,18.521472066359426
12939,US,NY,New York,Franklin,44.431999999999995,-74.181,KSLK,44.38529968261719,-74.2061996459961,5.565285810126134
12941,US,NY,New York,Essex,44.3734,-73.7247,1NK6,44.42369842529297,-73.74960327148438,5.932567314592577
12942,US,NY,New York,Essex,44.2555,-73.7915,1I1,44.22090148925781,-73.79129791259766,3.8472125496225273
12943,US,NY,New York,Essex,44.2024,-73.7731,1I1,44.22090148925781,-73.79129791259766,2.5171425127856835
12944,US,NY,New York,Essex,44.4999,-73.4745,3NK5,44.61669921875,-73.46530151367188,13.007913008877042
12945,US,NY,New York,Franklin,44.3375,-74.2381,KSLK,44.38529968261719,-74.2061996459961,5.889099036087978
12946,US,NY,New York,Essex,44.2796,-73.982,KLKP,44.264499664300004,-73.96189880370002,2.319639802898754
12949,US,NY,New York,St. Lawrence,44.7469,-74.6604,KPTD,44.67670059,-74.9484024,24.059713469737375
12950,US,NY,New York,Essex,44.3075,-73.5491,41NY,44.312400817871094,-73.38490295410156,13.076174204972954
12952,US,NY,New York,Clinton,44.7255,-73.9195,1NY4,44.61750030517578,-73.91100311279297,12.027799791773223
12953,US,NY,New York,Franklin,44.8482,-74.2928,KMAL,44.85369873046875,-74.32890319824219,2.9109873444481487
12955,US,NY,New York,Clinton,44.8043,-73.973,1NY4,44.61750030517578,-73.91100311279297,21.341119339952627
12956,US,NY,New York,Essex,44.0876,-73.5236,12NK,44.15840148925781,-73.43289947509766,10.695565823867508
12957,US,NY,New York,Franklin,44.8504,-74.5603,KMAL,44.85369873046875,-74.32890319824219,18.24456546331431
12958,US,NY,New York,Clinton,44.9592,-73.5834,NY60,44.76250076293945,-73.5593032836914,21.954261878581274
12959,US,NY,New York,Clinton,44.9602,-73.673,NY60,44.76250076293945,-73.5593032836914,23.73945669694878
12960,US,NY,New York,Essex,44.0438,-73.5079,12NK,44.15840148925781,-73.43289947509766,14.080225386978496
12961,US,NY,New York,Essex,44.0612,-73.5098,12NK,44.15840148925781,-73.43289947509766,12.430398016668429
12962,US,NY,New York,Clinton,44.6894,-73.5772,NY97,44.66669845581055,-73.56620025634766,2.6699222912363227
12964,US,NY,New York,Essex,44.1595,-73.6059,12NK,44.15840148925781,-73.43289947509766,13.801194985294218
12965,US,NY,New York,St. Lawrence,44.703,-74.6805,KPTD,44.67670059,-74.9484024,21.37893412369976
12966,US,NY,New York,Franklin,44.8532,-74.4191,KMAL,44.85369873046875,-74.32890319824219,7.110207892317966
12967,US,NY,New York,St. Lawrence,44.775,-74.6653,KMSS,44.93579864501953,-74.84559631347656,22.84009138121129
12969,US,NY,New York,Franklin,44.7308,-74.1342,KMAL,44.85369873046875,-74.32890319824219,20.562399341919384
12970,US,NY,New York,Franklin,44.445,-74.2664,KSLK,44.38529968261719,-74.2061996459961,8.181074781983316
12972,US,NY,New York,Clinton,44.5851,-73.5293,3NK5,44.61669921875,-73.46530151367188,6.165999144578223
12973,US,NY,New York,St. Lawrence,44.2343,-74.556,KSLK,44.38529968261719,-74.2061996459961,32.50519945044421
12974,US,NY,New York,Essex,44.0465,-73.4705,12NK,44.15840148925781,-73.43289947509766,12.79997346783109
12975,US,NY,New York,Essex,44.5264,-73.4092,3NK5,44.61669921875,-73.46530151367188,10.98027931014706
12976,US,NY,New York,Franklin,44.467,-74.1729,KSLK,44.38529968261719,-74.2061996459961,9.461688550604306
12977,US,NY,New York,Essex,44.2802,-74.0795,KLKP,44.264499664300004,-73.96189880370002,9.524636378241274
12978,US,NY,New York,Clinton,44.6164,-73.8087,NY17,44.60919952392578,-73.85790252685547,3.9761334437931755
12979,US,NY,New York,Clinton,44.9884,-73.3691,NY60,44.76250076293945,-73.5593032836914,29.25032161343549
12980,US,NY,New York,Franklin,44.6578,-74.5155,KMAL,44.85369873046875,-74.32890319824219,26.29797597677586
12981,US,NY,New York,Clinton,44.7032,-73.7481,NY17,44.60919952392578,-73.85790252685547,13.589786968405438
12983,US,NY,New York,Franklin,44.3243,-74.133,KSLK,44.38529968261719,-74.2061996459961,8.93746260114186
12985,US,NY,New York,Clinton,44.6287,-73.5579,NY97,44.66669845581055,-73.56620025634766,4.275952251854808
12986,US,NY,New York,Franklin,44.232,-74.4905,KSLK,44.38529968261719,-74.2061996459961,28.325080049117183
12987,US,NY,New York,Essex,44.3364,-73.7757,1NK6,44.42369842529297,-73.74960327148438,9.926227798984165
12989,US,NY,New York,Franklin,44.4601,-74.0573,KSLK,44.38529968261719,-74.2061996459961,14.457053901365164
12992,US,NY,New York,Clinton,44.797,-73.5112,NY60,44.76250076293945,-73.5593032836914,5.397313963288094
12993,US,NY,New York,Essex,44.205,-73.4702,12NK,44.15840148925781,-73.43289947509766,5.974545836095901
12995,US,NY,New York,Franklin,44.8057,-74.2523,KMAL,44.85369873046875,-74.32890319824219,8.060937188441443
12996,US,NY,New York,Essex,44.3604,-73.3963,61NK,44.329856,-73.361793,4.366310455217084
12997,US,NY,New York,Essex,44.3755,-73.8431,1NK6,44.42369842529297,-73.74960327148438,9.159588844448924
12998,US,NY,New York,Essex,44.0827,-73.5306,12NK,44.15840148925781,-73.43289947509766,11.475133466941115
13020,US,NY,New York,Onondaga,42.8187,-76.0724,4NK4,42.82720184326172,-76.02580261230469,3.9161504925033164
13021,US,NY,New York,Cayuga,42.93,-76.5626,K6B9,42.91400146484375,-76.44080352783203,10.075685456476164
13022,US,NY,New York,Cayuga,42.9317,-76.5661,K6B9,42.91400146484375,-76.44080352783203,10.390322858771574
13024,US,NY,New York,Cayuga,43.1634,-76.5096,KB16,43.080299377441406,-76.53839874267578,9.53139930926686
13026,US,NY,New York,Cayuga,42.7472,-76.6775,NK74,42.74449920654297,-76.6635971069336,1.174337182413238
13027,US,NY,New York,Onondaga,43.162,-76.3237,4NK1,43.144798278808594,-76.3113021850586,2.1610255904365228
13028,US,NY,New York,Oswego,43.2717,-75.9373,NK04,43.250099182128906,-75.99960327148438,5.5876893297929415
13029,US,NY,New York,Onondaga,43.2252,-76.1351,19NK,43.243900299072266,-76.15280151367188,2.5259167664733257
13030,US,NY,New York,Onondaga,43.159,-75.97,NY72,43.07229995727539,-75.9384994506836,9.973912309071077
13031,US,NY,New York,Onondaga,43.0417,-76.2807,KNY2,43.08340072631836,-76.28299713134766,4.640663053589869
13032,US,NY,New York,Madison,43.0878,-75.7602,US-0890,43.155194,-75.785866,7.77800762184049
13033,US,NY,New York,Cayuga,43.1794,-76.5648,NY42,43.22010040283203,-76.68990325927734,11.10467303662268
13034,US,NY,New York,Cayuga,42.9142,-76.7024,K0G7,42.88359832763672,-76.78109741210938,7.257557733752057
13035,US,NY,New York,Madison,42.938,-75.8392,7NK1,42.94309997558594,-75.75360107421875,6.9909162329819585
13036,US,NY,New York,Oswego,43.309,-76.1849,1NY9,43.26589965820313,-76.18800354003906,4.79911837237912
13037,US,NY,New York,Madison,43.0552,-75.8768,1D5,43.02920150756836,-75.84549713134766,3.850801669337012
13039,US,NY,New York,Onondaga,43.1707,-76.0962,1G6,43.18170166015625,-76.12779998779297,2.8394579814106495
13040,US,NY,New York,Cortland,42.5385,-75.903,0NK6,42.43840026855469,-76.08879852294922,18.867706872481396
13041,US,NY,New York,Onondaga,43.1737,-76.1707,1H1,43.2051010131836,-76.17880249023438,3.5528858998960007
13042,US,NY,New York,Oswego,43.2432,-75.8537,US-0890,43.155194,-75.785866,11.224800454602647
13043,US,NY,New York,Madison,43.042,-75.7408,NY91,42.9940261841,-75.70277404790002,6.165508356932246
13044,US,NY,New York,Oswego,43.2728,-76.0042,NK04,43.250099182128906,-75.99960327148438,2.5515125451969936
13045,US,NY,New York,Cortland,42.5952,-76.1857,KN03,42.59260178,-76.21489716,2.407427541394299
13051,US,NY,New York,Onondaga,42.8765,-75.9135,4NK4,42.82720184326172,-76.02580261230469,10.670454891909017
13052,US,NY,New York,Madison,42.7494,-75.8582,7NK7,42.71329879760742,-75.88999938964844,4.78124535446568
13053,US,NY,New York,Tompkins,42.4861,-76.2872,KN03,42.59260178,-76.21489716,13.241402411180205
13054,US,NY,New York,Oneida,43.1579,-75.6714,US-0759,43.169055,-75.705722,3.04756641278748
13056,US,NY,New York,Cortland,42.6772,-76.1052,42NY,42.66899871826172,-76.05619812011719,4.108593080227465
13057,US,NY,New York,Onondaga,43.0734,-76.0558,KSYR,43.11119842529297,-76.1063003540039,5.872012693802695
13060,US,NY,New York,Onondaga,43.0252,-76.4352,NY19,43.04399871826172,-76.46189880371094,3.0130286892363873
13061,US,NY,New York,Madison,42.8562,-75.7543,7NK1,42.94309997558594,-75.75360107421875,9.663004122646454
13062,US,NY,New York,Tompkins,42.4851,-76.3835,KITH,42.49100112915039,-76.4583969116211,6.176289518426119
13063,US,NY,New York,Onondaga,42.8531,-75.9836,4NK4,42.82720184326172,-76.02580261230469,4.486988525727086
13064,US,NY,New York,Oswego,43.4313,-76.2004,NY96,43.426700592041016,-76.19380187988281,0.7385490210295467
13065,US,NY,New York,Seneca,42.8227,-76.80199999999999,D93,42.85010147094727,-76.84970092773438,4.940823382087866
13066,US,NY,New York,Onondaga,43.0268,-76.0145,NY72,43.07229995727539,-75.9384994506836,7.983426616472791
13068,US,NY,New York,Tompkins,42.4998,-76.3636,KITH,42.49100112915039,-76.4583969116211,7.8335038383680775
13069,US,NY,New York,Oswego,43.3211,-76.4034,KFZY,43.35079956054688,-76.38809967041016,3.526666103015863
13071,US,NY,New York,Cayuga,42.6746,-76.5418,NY92,42.735801696777344,-76.48580169677734,8.200588222477048
13072,US,NY,New York,Madison,42.7631,-75.7443,7NK7,42.71329879760742,-75.88999938964844,13.124509230618337
13073,US,NY,New York,Tompkins,42.5855,-76.3633,KN03,42.59260178,-76.21489716,12.17458158274558
13074,US,NY,New York,Oswego,43.3111,-76.546,KFZY,43.35079956054688,-76.38809967041016,13.51290146748211
13076,US,NY,New York,Oswego,43.3527,-76.1477,0NK1,43.36169815063477,-76.22019958496094,5.946263267616213
13077,US,NY,New York,Cortland,42.6726,-76.1878,KN03,42.59260178,-76.21489716,9.167444908160745
13078,US,NY,New York,Onondaga,42.983000000000004,-76.0766,NY67,42.99309921264648,-75.91169738769531,13.459879384571362
13080,US,NY,New York,Onondaga,43.0651,-76.4598,NY19,43.04399871826172,-76.46189880371094,2.3525441897913515
13081,US,NY,New York,Cayuga,42.6635,-76.6216,6NY3,42.64400100708008,-76.72969818115234,9.102233803577796
13082,US,NY,New York,Onondaga,43.0981,-75.955,NY72,43.07229995727539,-75.9384994506836,3.166359380617732
13083,US,NY,New York,Oswego,43.6429,-76.0503,1NY3,43.5667,-76.032997,8.586829360013372
13084,US,NY,New York,Onondaga,42.891000000000005,-76.1061,4NK4,42.82720184326172,-76.02580261230469,9.652037500691595
13087,US,NY,New York,Cortland,42.707,-76.1561,42NY,42.66899871826172,-76.05619812011719,9.19399878776875
13088,US,NY,New York,Onondaga,43.1099,-76.187,KSYR,43.11119842529297,-76.1063003540039,6.55249332875756
